"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2015-05-07",0,FALSE,"596302576724742144",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"Payal_Lahoti","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@narendramodi Sir aap INDIA-Bangladesh Ka Relation bana Rahe ho Dekh lijiye Kahi Modi-Salman Ka relation kahi Bigad Naa jaye :P",FALSE
"2015-05-07",0,FALSE,"596302574052986880",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",1,FALSE,"Dayweekaa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@narendramodi Sir but you should also do something about illegal Bangaladesh immigrants in India.",FALSE
"2015-05-07",0,FALSE,"596302573641994240",FALSE,NA,NA,NA,NA,NA,0,FALSE,"aloktg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hath kangan ko arsi kya, pade likhe ko farsi kya? This speaks volume #ProudToBeIndian @PMOIndia @narendramodi http://t.co/sOGkFhcInQ",FALSE
"2015-05-07",0,FALSE,"596302567426002946",TRUE,NA,NA,NA,NA,NA,405,FALSE,"santoshkmisra","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TIME: TIME's new cover: Why @narendramodi matters. An exclusive interview http://t.co/0qd6AX2ft7
https://t.co/Ttgu729wUD",FALSE
"2015-05-07",0,FALSE,"596302565593075712",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"Gupta87","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi .. it was a hectic .. worlds only one 3rd order enclave. .",FALSE
"2015-05-07",0,FALSE,"596302562099245057",TRUE,NA,NA,NA,NA,NA,15,FALSE,"guptaritesh_1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @drramansingh: We are ready with @IIITNR at @Naya_Raipur to be inaugurated by PM @narendramodi on May 9 &amp; empower our people to make a b<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302547377262592",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"d8e5754207164cd","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi wonderful sir",FALSE
"2015-05-07",0,FALSE,"596302547012325376",TRUE,NA,NA,NA,NA,NA,29,FALSE,"29_manojsinghal","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @monurajasthan: @OfficeOfRG <U+092F><U+0947> <U+0938><U+0924><U+094D><U+0924><U+093E> <U+092D><U+0940> <U+0915><U+094D><U+092F><U+093E> <U+091A><U+0940><U+091C> <U+0939><U+0948>? <U+091F><U+0949><U+092F><U+0932><U+0947><U+091F> <U+092E><U+0947><U+0902> <U+092A><U+0948><U+0926><U+0932> <U+0928><U+0939><U+0940><U+0902> <U+091C><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0907><U+0938><U+0915><U+0940> <U+0916><U+093E><U+0924><U+093F><U+0930> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+0924><U+0928> <U+0915><U+0930> <U+0930><U+0939><U+0947> <U+0939><U+0948> ! <U+091C><U+092F> <U+0939><U+094B> 
@narendr<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302540318183424",FALSE,NA,NA,"596302422609244160","narendramodi","18839785",0,FALSE,"Gahmar3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@narendramodi <U+092A><U+0943><U+0925><U+094D><U+0935><U+0940> <U+0915><U+0947> <U+092E><U+0939><U+093E><U+0928> <U+092B><U+0947><U+0915><U+0942> <U+0915><U+094B> <U+0928><U+093E><U+0938><U+093E> <U+0935><U+093E><U+0932><U+0947> '<U+092E><U+0902><U+0917><U+0932> <U+0917><U+094D><U+0930><U+0939>' <U+092D><U+0947><U+091C><U+0928><U+093E> <U+091A><U+093E><U+0939><U+0924><U+0947> <U+0939><U+0948><U+0902>. 
<U+0935><U+0939><U+093E><U+0901> <U+0935><U+093F><U+0915><U+093E><U+0938> <U+0915><U+0947> <U+0932><U+093F><U+090F> '<U+0917><U+0941><U+091C><U+0930><U+093E><U+0924>-<U+092E><U+0949><U+0921><U+0932>' <U+0915><U+0940> <U+091C><U+0930><U+0941><U+0930><U+0924> <U+0939><U+0948>.",FALSE
"2015-05-07",0,FALSE,"596302537168388096",TRUE,NA,NA,NA,NA,NA,42,FALSE,"nikunj156","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mediacrooks: In fact I believe @NarendraModi shd stop talking to such stupid mags.. We dont need flamboyance..we need honest work https<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302534790156288",FALSE,"22.9939338","72.5578769","596302209383469056","narendramodi","18839785",0,FALSE,"Sahi_Rinz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi now sir its turn to do same with China... May your visit provide some positive results",FALSE
"2015-05-07",0,FALSE,"596302533670273024",TRUE,NA,NA,NA,NA,NA,64,FALSE,"29_manojsinghal","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @monurajasthan: @OfficeOfRG <U+092F><U+0947> <U+0905><U+091A><U+094D><U+091B><U+0947> <U+0926><U+093F><U+0928> <U+0928><U+0939><U+0940><U+0902> <U+0924><U+094B> <U+0914><U+0930> <U+0915><U+094D><U+092F><U+093E> <U+0939><U+0948>?60 <U+0938><U+093E><U+0932> <U+0924><U+0915> <U+092E><U+0939><U+0932><U+094B> <U+092E><U+0947><U+0902> <U+0930><U+0939><U+0915><U+0930> <U+0926><U+0947><U+0936> <U+0915><U+094B> <U+091A><U+0942><U+0938><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+092A><U+0948><U+0926><U+0932> <U+092F><U+093E><U+0924><U+094D><U+0930><U+093E> <U+0915><U+094B> <U+092E><U+091C><U+092C><U+0942><U+0930> <U+0939><U+094B> <U+0917><U+090F>! <U+0927><U+0928><U+094D><U+092F><U+0935><U+093E><U+2026>",FALSE
"2015-05-07",2,FALSE,"596302527731146752",FALSE,NA,NA,NA,NA,NA,1,FALSE,"onlyursmusa","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","See How 'We Dont Know Where Dawood Ibrahim' Is By @narendramodi Govt In Parl Has Backfired On Us Only Now! http://t.co/CaAfUNPqZA",FALSE
"2015-05-07",0,FALSE,"596302524442750976",TRUE,NA,NA,NA,NA,NA,3,FALSE,"BJPINDIA7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @narendrapjoshi: @OfficeOffRG @VictoryForNamo @narendramodi http://t.co/J5sPBiepzx",FALSE
"2015-05-07",0,FALSE,"596302523830374400",TRUE,NA,NA,NA,NA,NA,109,FALSE,"nimeshchandra","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @OfficeOffRG: My fifth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, samosa 10 rs ka bikta hai. aissa anyay kyu bhaiya<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302520957308929",TRUE,NA,NA,NA,NA,NA,2,FALSE,"avichal_mishra","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @i_Aakanksha: @narendramodi 

@Offlce0fRG Follow <U+0924><U+094B> <U+092C><U+0928><U+0924><U+093E> <U+0939><U+0948> <U+0907><U+0938><U+0915><U+094B><U+0964>",FALSE
"2015-05-07",0,FALSE,"596302518675574784",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"ssghatpande26","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi long live Modiji is it about all enclave",FALSE
"2015-05-07",0,FALSE,"596302515416629248",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"raja_tiger2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi #WeSupportSalmanKhan 
{ unfair verdict on salman }
.
.
.",FALSE
"2015-05-07",0,FALSE,"596302514774933505",FALSE,NA,NA,"596302422609244160","narendramodi","18839785",0,FALSE,"kunwar_ajay","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi jai ho modi sarkar<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE
"2015-05-07",0,FALSE,"596302514544218112",TRUE,NA,NA,NA,NA,NA,7,FALSE,"sdt_83","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ETPolitics: How .@narendramodi govt radically enhanced and transformed top bureaucracy's role http://t.co/wcrvVicHdH http://t.co/ephXb8<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302511876612097",FALSE,NA,NA,"596238120200220675","SreeHarsha2015","132163274",0,FALSE,"ImPadmabushan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SreeHarsha2015 @narendramodi @EconomicTimes 
Adi cheppindi  Sri Sri Ravishankar
He said 45:1
Edo future ni predict chestunnattu cuttingulu",FALSE
"2015-05-07",0,FALSE,"596302506008817665",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"swamitucats","<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","@narendramodi when u sort out the same with China then u have something to talk about...no!?!",FALSE
"2015-05-07",0,FALSE,"596302501625888769",TRUE,NA,NA,NA,NA,NA,81,FALSE,"TyrionSinister","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOffRG: My first question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, chips 10 rs ka packet bikta hai. aissa anyay kyu <U+2026>",FALSE
"2015-05-07",0,FALSE,"596302499394359297",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"tejabitweet","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi ooooo yes abhi ????",FALSE
"2015-05-07",0,FALSE,"596302497032994816",FALSE,NA,NA,"596302422609244160","narendramodi","18839785",0,FALSE,"AshwinReddy91","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Good evening sir",FALSE
"2015-05-07",0,FALSE,"596302495304941568",TRUE,NA,NA,NA,NA,NA,19,FALSE,"bvr0303","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @MahaveerM_: YesWeWill
#ModiMatters
Man
Of
Developing
India
@narendramodi
https://t.co/Nuk37nWjzs http://t.co/7bG9QLB57R",FALSE
"2015-05-07",0,FALSE,"596302488740859904",TRUE,NA,NA,NA,NA,NA,20,FALSE,"sumeetmahindroo","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaveerM_: @narendramodi Govt improved Provisions  of #LAB for the sole benefit &amp; prosperity of farmers
#ModiMatters http://t.co/VF6OT<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302487386136576",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"raja_tiger2","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi #WeSupportSalmanKhan 
{ unfair verdict on salman }
.
.
.",FALSE
"2015-05-07",1,FALSE,"596302486647873537",FALSE,NA,NA,"595065734012665856","narendramodi","18839785",0,FALSE,"umashankarjha","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi  same to you sir",FALSE
"2015-05-07",0,FALSE,"596302472622186497",FALSE,NA,NA,"596302422609244160","narendramodi","18839785",0,FALSE,"trusted_liar86","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@narendramodi <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE
"2015-05-07",0,FALSE,"596302470545997825",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"kotla_naveen","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi namo namo modi sir",FALSE
"2015-05-07",0,FALSE,"596302469811961856",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"rafielect","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi nice sir",FALSE
"2015-05-07",0,FALSE,"596302469619064832",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"horus","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@narendramodi 
But what about Bangladeshis killing all Hindus living there",FALSE
"2015-05-07",0,FALSE,"596302469119873024",TRUE,NA,NA,NA,NA,NA,109,FALSE,"ameetaaa","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOffRG: My fifth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, samosa 10 rs ka bikta hai. aissa anyay kyu bhaiya<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302468377485312",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"munishsood006","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi http://t.co/znq1HwgrCY",FALSE
"2015-05-07",0,FALSE,"596302468155224064",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"abhishekskitit","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi sir looking forward for many more historic days for India.
i have a firm faith that India will blossom to its true potential",FALSE
"2015-05-07",0,FALSE,"596302462622965760",TRUE,NA,NA,NA,NA,NA,25,FALSE,"wallflower_ish","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>",FALSE
"2015-05-07",0,FALSE,"596302460379082752",TRUE,NA,NA,NA,NA,NA,34,FALSE,"nikunj156","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mediacrooks: Throw two crumbs at ModiBhakts like this.. and they will all crow like idiots... Stop this nonsense... @NarendraModi https<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302459275841536",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"pandyasunit","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Excellent sir",FALSE
"2015-05-07",0,FALSE,"596302458516672513",TRUE,NA,NA,NA,NA,NA,19,FALSE,"piyushfofandi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NayakDeep: Yes #ModiMatters 
#PM Shri @narendramodi ranked No.1 in the world in handling of domestic &amp; international affairs. http://t.<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302456046256129",FALSE,NA,NA,NA,"narendramodi","18839785",0,FALSE,"samantha27038","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi PLZ TWEET BACK",FALSE
"2015-05-07",0,FALSE,"596302451696750592",TRUE,NA,NA,NA,NA,NA,42,FALSE,"yantrak","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mediacrooks: In fact I believe @NarendraModi shd stop talking to such stupid mags.. We dont need flamboyance..we need honest work https<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302451231232000",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"chetanMukhija","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi seems congress was waiting for 67 years for Modi to come and do everything. Namo Namo",FALSE
"2015-05-07",0,FALSE,"596302449591328768",TRUE,NA,NA,NA,NA,NA,82,FALSE,"TyrionSinister","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOffRG: My second question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, Aalu bhujia 30 rs ka packet bikta hai. aissa any<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302448513273856",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"kumarshukladec8","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi congrats sir...this is big achivement for us..",FALSE
"2015-05-07",0,FALSE,"596302442553184256",TRUE,NA,NA,NA,NA,NA,37,FALSE,"GirishSwamy1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Neelam_Soti: .@narendramodi ji you rescued people from Yemen and Nepal. Also do something for Hindu victims of Nadia Riots. http://t.co<U+2026>",FALSE
"2015-05-07",2,FALSE,"596302435968110592",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",1,FALSE,"OfficoffRG","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi we will protest, rights to the farmers! You are invited to the <U+092A><U+0926><U+092F><U+093E><U+0924><U+094D><U+0930><U+093E> !",FALSE
"2015-05-07",0,FALSE,"596302434181361664",TRUE,NA,NA,NA,NA,NA,9,FALSE,"RAJ_KUMAR_VERMA","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ETOpinion: Here's why #NarendraModi just cannot afford to take #ArunShourie lightly. @ChaitanyaKalbag
http://t.co/EkMPU7uMO2 http://t.c<U+2026>",FALSE
"2015-05-07",1,FALSE,"596302430855241728",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"UmeshDhise","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi Clear all obstacles.
We r with u sir<U+263A>",FALSE
"2015-05-07",0,FALSE,"596302430578429952",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mayank_gour","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<U+0930><U+0941><U+092A><U+092F><U+093E> 64 <U+0938><U+0947> <U+0928><U+0940><U+091A><U+0947> <U+0921><U+0949><U+0932><U+0930> <U+0915><U+0947> <U+092E><U+0941><U+0915><U+093E><U+092C><U+0932><U+0947> 20 <U+092E><U+093E><U+0939> <U+0915><U+0947> <U+0928><U+093F><U+091A><U+0932><U+0947> <U+0938><U+094D><U+0924><U+0930> <U+092A><U+0930><U+0964><U+0964> #AccheDin ??? https://t.co/QB3YNXDrP6",FALSE
"2015-05-07",0,FALSE,"596302425411039232",TRUE,NA,NA,NA,NA,NA,3,FALSE,"OinamKishan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @xigbsf: bcos they don't see any hope once @narendramodi takes off &amp; thank God Modi no Vajpayee whos partly responsible4&gt;2004 https://t.<U+2026>",FALSE
"2015-05-07",358,FALSE,"596302422609244160",FALSE,NA,NA,NA,NA,NA,284,FALSE,"narendramodi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This would contribute to a stable &amp;peaceful boundary, better management &amp; coordination of the border &amp;will lead to enhanced security as well",FALSE
"2015-05-07",0,FALSE,"596302422315675648",TRUE,NA,NA,NA,NA,NA,1,FALSE,"amishah0505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SMungantiwar: PM @narendramodi to launch three financial schemes on May 9 
 http://t.co/QrVsahIphf",FALSE
"2015-05-07",0,FALSE,"596302416309456898",FALSE,NA,NA,NA,"narendramodi","18839785",0,FALSE,"samantha27038","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@narendramodi HI MR NARENDRA MODI",FALSE
"2015-05-07",0,FALSE,"596302414715625472",TRUE,NA,NA,NA,NA,NA,25,FALSE,"ProudHindu9","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Neelam_Soti: .@narendramodi ji the day you were elected PM, Hindus felt secure. But now attacks on Hindus are again picking up from UP <U+2026>",FALSE
"2015-05-07",0,FALSE,"596302403856564225",TRUE,NA,NA,NA,NA,NA,2056,FALSE,"BuntyVSK","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI",FALSE
"2015-05-07",1,FALSE,"596302394075394048",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"radhakrishnamu9","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi My pm my proud",FALSE
"2015-05-07",0,FALSE,"596302377331740672",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"sudhanks","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi ufff finally ;)))",FALSE
"2015-05-07",0,FALSE,"596302370297884672",TRUE,NA,NA,NA,NA,NA,8,FALSE,"AAPlogical","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @kirtisaxena999: @narendramodi yes ..a historic day.. http://t.co/mm5eBsFhVK",FALSE
"2015-05-07",0,FALSE,"596302368586608640",TRUE,NA,NA,NA,NA,NA,2056,FALSE,"Mayurmatam","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI",FALSE
"2015-05-07",0,FALSE,"596302368368558080",TRUE,NA,NA,NA,NA,NA,12,FALSE,"lakshmisrikant7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ameymahadeshwar: @mediacrooks When @narendramodi can avoid pimps &amp; spin masters like @ndtv @ibnlive, why doesn't he apply same standard<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302368263647232",TRUE,NA,NA,NA,NA,NA,2056,FALSE,"rsrchmurthy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @narendramodi: I bow to Gurudev Rabindranath Tagore on his birth anniversary. http://t.co/olcyvH6EOI",FALSE
"2015-05-07",0,FALSE,"596302367559036928",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"unclewalker","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi good job",FALSE
"2015-05-07",0,FALSE,"596302366879547392",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"ShrikantMittal","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi jai bjp",FALSE
"2015-05-07",0,FALSE,"596302361989021697",TRUE,NA,NA,NA,NA,NA,27,FALSE,"vishnukadaketh","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MahaveerM_: Yes #ModiMatters!!
Express-Vision
@narendramodi on cover page of @TIME once again.
http://t.co/4n4p4UBnSG http://t.co/SpOvh<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302351905869824",TRUE,NA,NA,NA,NA,NA,109,FALSE,"neilkhwan786","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OfficeOffRG: My fifth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, samosa 10 rs ka bikta hai. aissa anyay kyu bhaiya<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302349091479552",FALSE,NA,NA,"596012728935796736","sardesairajdeep","56304605",0,FALSE,"dhanurams","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","@sardesairajdeep @OfficeOfRG @narendramodi RG",FALSE
"2015-05-07",0,FALSE,"596302347833323520",TRUE,NA,NA,NA,NA,NA,95,FALSE,"TyrionSinister","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @OfficeOffRG: My third question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, aalu ka prontha 30 rs ka bikta hai. aissa anyay k<U+2026>",FALSE
"2015-05-07",0,FALSE,"596302347334066177",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",4,FALSE,"siddarthpaim","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi it would be more historic if both houses pass a resolution to deport Bangladeshi immigrants @BJPRajnathSingh @SushmaSwaraj",FALSE
"2015-05-07",0,FALSE,"596302343924158464",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mohanrajtn","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Well only for Nation not for Presstitutes. https://t.co/zwz6iQRPeu",FALSE
"2015-05-07",0,FALSE,"596302339755024384",FALSE,NA,NA,"596302209383469056","narendramodi","18839785",0,FALSE,"Gahmar3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@narendramodi <U+092E><U+094B><U+0926><U+0940> <U+0915><U+094B> <U+0932><U+0917><U+093E> PM <U+0915><U+093E> <U+0915><U+093E><U+092E> <U+0938><U+093F><U+0930><U+094D><U+092B> '<U+092B><U+0947><U+0915><U+0928><U+093E>' <U+0939><U+094B><U+0924><U+093E> <U+0939><U+0948>. 
<U+092E><U+0928><U+092E><U+094B><U+0939><U+0928> <U+0938><U+093F><U+0902><U+0939> '<U+092B><U+0947><U+0915><U+0924><U+0947>' <U+0928><U+0939><U+0940> <U+0925><U+0947> (<U+092E><U+0924><U+0932><U+092C> <U+0915><U+093E><U+092E> <U+0928><U+0939><U+0940> <U+0915><U+0930><U+0924><U+0947> <U+0925><U+0947>)

<U+0907><U+0938><U+0932><U+093F><U+090F> <U+092E><U+094B><U+0926><U+0940> PM <U+092C><U+0928> <U+0917><U+090F>..",FALSE
"2015-05-07",0,FALSE,"596302333534867460",FALSE,NA,NA,NA,NA,NA,0,FALSE,"AgarwalGyan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/6jlSwVTghu",FALSE
"2015-05-07",0,FALSE,"596302332792471552",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",0,FALSE,"Dayweekaa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","@narendramodi Yes a historic bill passed. :)",FALSE
"2015-05-07",0,FALSE,"596302330011648000",TRUE,NA,NA,NA,NA,NA,98,FALSE,"neilkhwan786","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @OfficeOffRG: My fourth question to @narendramodi ji is ""Kisan aalu 2 rs KG bechta hai, Aalu nan 60 rs ka bikta hai. aissa anyay kyu bha<U+2026>",FALSE
"2015-05-07",5,FALSE,"596302329189519360",FALSE,NA,NA,"596302080727392258","narendramodi","18839785",2,FALSE,"i_Aakanksha","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@narendramodi 

@Offlce0fRG Follow <U+0924><U+094B> <U+092C><U+0928><U+0924><U+093E> <U+0939><U+0948> <U+0907><U+0938><U+0915><U+094B><U+0964>",FALSE
"2015-05-07",0,FALSE,"596302324265422848",TRUE,NA,NA,NA,NA,NA,1530,FALSE,"arunganesan94","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @narendramodi: Always a delight to meet you, @therealkapildev. Thanks for your contribution of Rs. 51 lakhs for PMNRF. http://t.co/QkhpU<U+2026>",FALSE
